frame,e2e_ms,pre_ms,infer_ms,post_ms,cpu_util_pct,ram_used_mb,gpu_util_pct,vram_used_mb,power_w
283,166.971999919042,1.2777999509125948,162.33359999023378,2.865100046619773,11.9,13727.60546875,,,
284,160.39460012689233,1.212000148370862,155.53619991987944,3.169700037688017,16.7,13724.37109375,,,
285,165.1546999346465,1.694199861958623,160.12060013599694,2.828099997714162,22.0,13727.76171875,,,
286,159.71519984304905,1.0800999589264393,155.42330010794103,2.940000034868717,26.5,13729.79296875,,,
287,153.43670011498034,0.9729999583214521,149.126400006935,3.0487000476568937,32.0,13730.56640625,,,
288,162.51769987866282,1.1272002011537552,158.25810004025698,2.8401000890880823,28.9,13728.59375,,,
289,169.83569995500147,1.1906998697668314,165.37140007130802,2.9732000548392534,34.2,13729.37890625,,,
290,164.1173001844436,0.9454998653382063,159.49709992855787,3.2085999846458435,22.5,13727.4140625,,,
291,170.0617999304086,1.617899863049388,164.94120005518198,3.224399872124195,20.5,13728.19140625,,,
292,171.44190007820725,1.2906999327242374,166.81329999119043,3.045799909159541,18.2,13728.95703125,,,
293,159.9721999373287,1.1538001708686352,155.7769998908043,2.7403999119997025,22.9,13729.3984375,,,
294,164.56710011698306,1.2845001183450222,159.75250001065433,3.027800004929304,10.6,13728.34765625,,,
295,163.44460006803274,1.1761998757719994,158.58300006948411,3.3909000921994448,16.7,13735.91015625,,,
296,157.23320003598928,1.0682998690754175,153.10349990613759,2.7481000870466232,25.6,13741.4296875,,,
297,160.58319993317127,1.3776000123471022,155.9416998643428,2.8141001239418983,28.6,13742.87109375,,,
298,165.39129987359047,0.9093000553548336,161.15569998510182,3.055199980735779,32.4,13739.40625,,,
299,162.82319999299943,1.3304001186043024,157.56339998915792,3.474499797448516,33.2,13730.87109375,,,
300,160.22929991595447,0.9723999537527561,155.3511000238359,3.4511000849306583,28.3,13739.71875,,,
